Temp,Windspeed,Wind direction,Atmospheric,Insolation,Rain,SIS11A_12.5-X,SIS11A_13.0-X,SIS11A_13.5-X,SIS11A_14.0-X,SIS11A_14.5-X,SIS11A_15.0-X,SIS11A_15.5-X,SIS11A_16.0-X,SIS11A_16.5-X,SIS11A_17.0-X,SIS11A_17.5-X,SIS11A_18.0-X,SIS20_15.0-X,SIS20_15.5-X,SIS20_16.0-X,SIS20_16.5-X,SIS20_17.0-X,SIS20_17.5-X,SIS20_18.0-X,SIS20_18.5-X,SIS20_19.0-X,SIS20_19.5-X,SIS20_20.0-X,SIS20_20.5-X
0.6,0.9,102,848.5,0,0,191.9309998,191.654007,195.3639984,196.2030029,195.6490021,167.9929962,-8.951999664,-25.43400002,-16.85000038,-17.32299995,-7.906000137,-1.478000045,189.5010071,185.6840057,184.4880066,169.2279968,134.2779999,50.09700012,19.34399986,7.837999821,6.098999977,0.693000019,4.152999878,-0.446999997
13.6,0.9,103,850.5,0,0,191.9689941,191.6549988,195.3650055,196.1869965,195.6719971,168.0099945,-8.925000191,-25.51000023,-16.85400009,-17.36899948,-7.915999889,-1.480000019,189.6380005,185.798996,184.6150055,169.3390045,134.423996,50.26599884,19.43899918,7.940000057,6.131999969,0.742999971,4.193999767,-0.42899999
14.4,1,94,854.1,1,0,192.2059937,191.9309998,195.5670013,196.3990021,195.9019928,168.2749939,-8.670999527,-25.27400017,-16.87100029,-17.46500015,-7.988999844,-1.511000037,189.8289948,185.9579926,184.7440033,169.473999,134.5359955,50.40200043,19.57299995,8.142000198,6.242000103,0.896000028,4.34800005,-0.31400001
15.1,0.8,141,847.5,0,0,191.8370056,191.5639954,195.2550049,196.022995,195.503006,167.8480072,-9.107000351,-25.72800064,-17.12700081,-17.66900063,-8.147999763,-1.600000024,189.7409973,185.8899994,184.5870056,169.25,134.3029938,50.15800095,19.36499977,7.893000126,6.105999947,0.720000029,4.21600008,-0.409000009
0.6,0.8,351,844.3,7,0,192.2940063,191.9660034,195.576004,196.3370056,195.7709961,168.0370026,-8.954000473,-25.55699921,-17.00499916,-17.56699944,-8.097000122,-1.61500001,189.8679962,185.8789978,184.6569977,169.3370056,134.4320068,50.29299927,19.4659996,8,6.183000088,0.805000007,4.236000061,-0.400000006
18,0.8,286,846.3,34,0,192.003006,191.6959991,195.3910065,196.1849976,195.6380005,167.9550018,-8.970000267,-25.5529995,-16.96100044,-17.50900078,-7.995999813,-1.565999985,189.9360046,186.0330048,184.7460022,169.3809967,134.4680023,50.31100082,19.48500061,7.951000214,6.131000042,0.828999996,4.309999943,-0.356999993
18.6,1,7,848.3,53,0,192.0460052,191.7310028,195.3670044,196.1430054,195.6380005,167.973999,-8.986000061,-25.63699913,-16.96299934,-17.50900078,-8.010000229,-1.570000052,190.0980072,186.1719971,184.8549957,169.6199951,134.701004,50.5,19.6420002,8.116999626,6.278999805,0.930000007,4.367000103,-0.330000013
18.3,1.2,57,845.4,43,0,192.0440063,191.7189941,195.2920074,196.0950012,195.5460052,167.875,-9.062000275,-25.7140007,-17.06699944,-17.59600067,-8.086999893,-1.606999993,189.9250031,186.0390015,184.7669983,169.5059967,134.5599976,50.44300079,19.52899933,7.918000221,6.172999859,0.80400002,4.28399992,-0.331
18,0.9,79,844.9,28,0,192.2409973,191.9799957,195.5189972,196.3220062,195.7850037,168.177002,-8.807999611,-25.43199921,-16.9489994,-17.50099945,-8.06099987,-1.585000038,189.8309937,185.9579926,184.6959991,169.4140015,134.4720001,50.31700134,19.44000053,7.938000202,6.083000183,0.740999997,4.210000038,-0.411000013
17.7,0.9,293,859.6,9,0,192.1999969,191.8999939,195.5180054,196.3249969,195.8809967,168.2050018,-8.779999733,-25.32900047,-16.85899925,-17.4489994,-8.003000259,-1.572000027,189.9160004,186.0709991,184.7350006,169.451004,134.5039978,50.29299927,19.39800072,7.960000038,6.111000061,0.753000021,4.191999912,-0.382999986
16.8,0.7,131,847.5,0,0,192.3370056,191.9779968,195.5449982,196.3970032,195.8450012,168.1959991,-8.869999886,-25.46299934,-16.94400024,-17.44199944,-7.997000217,-1.50999999,189.7250061,185.8820038,184.5859985,169.2830048,134.4140015,50.24399948,19.43199921,7.929999828,6.112999916,0.776000023,4.229000092,-0.414000005
16.6,0.7,125,846.6,0,0,192.1649933,191.8970032,195.496994,196.2870026,195.7630005,168.0650024,-8.824000359,-25.36800003,-16.86599922,-17.47299957,-7.96999979,-1.527999997,189.9600067,186.0460052,184.7570038,169.4349976,134.5540009,50.30400085,19.48800087,8.020999908,6.209000111,0.870999992,4.333000183,-0.370999992
16.9,0.9,58,845.7,0,0,192.2660065,191.9340057,195.5310059,196.3450012,195.8119965,168.1390076,-8.873999596,-25.43400002,-16.90399933,-17.4640007,-8.012000084,-1.56400001,190.0090027,186.0950012,184.7350006,169.4929962,134.5829926,50.36600113,19.51099968,8.012000084,6.157999992,0.843999982,4.402999878,-0.351000011
17.3,0.9,315,844.3,0,0,191.973999,191.7489929,195.3999939,196.1940002,195.6499939,168.0010071,-9.010000229,-25.53800011,-16.88199997,-17.45100021,-8.050000191,-1.542000055,189.977005,186.026001,184.6490021,169.3769989,134.4720001,50.27999878,19.4489994,8,6.156000137,0.866999984,4.406000137,-0.32100001
17.4,0.7,329,847.2,0,0,191.9530029,191.6779938,195.302002,196.0870056,195.6390076,168.0039978,-9.034999847,-25.60099983,-16.95299911,-17.47299957,-8.022999763,-1.572999954,189.9380035,186.0509949,184.7480011,169.477005,134.496994,50.35900116,19.52099991,7.988999844,6.142000198,0.805999994,4.355999947,-0.338
17.4,0.7,64,846.1,0,0,192.2830048,191.9980011,195.5839996,196.378006,195.8470001,168.1710052,-8.828000069,-25.37000084,-16.78899956,-17.40299988,-7.979000092,-1.57099998,189.7460022,185.8739929,184.6049957,169.3119965,134.3809967,50.16899872,19.40200043,8.017000198,6.278999805,0.949999988,4.445000172,-0.314999998
17,0.4,10,845,0,0,192.1300049,191.8560028,195.4210052,196.1929932,195.7089996,168.0379944,-9,-25.52400017,-16.92200089,-17.49300003,-8.029000282,-1.550999999,189.977005,186.0659943,184.6999969,169.4109955,134.4949951,50.35100174,19.51399994,7.981999874,6.228000164,0.875,4.357999802,-0.372999996
17.8,0.6,355,847.3,0,0,192.1640015,191.8760071,195.5939941,196.3679962,195.8220062,168.1470032,-8.852999687,-25.42099953,-16.90500069,-17.51799965,-8.041000366,-1.574000001,189.9790039,186.029007,184.7089996,169.4530029,134.5310059,50.36199951,19.55699921,8.116999626,6.340000153,1.001000047,4.415999889,-0.284000009
16.5,0.3,96,842.2,0,0,191.9720001,191.6430054,195.3110046,196.0859985,195.5780029,167.9570007,-8.998000145,-25.58099937,-16.94300079,-17.5739994,-8.11400032,-1.605999947,190.0420074,186.1049957,184.7310028,169.5370026,134.6199951,50.4070015,19.5340004,8.097000122,6.281000137,0.88499999,4.353000164,-0.344000012
17.5,0.5,317,850.8,0,0,192.0690002,191.7420044,195.3930054,196.1710052,195.7279968,168.072998,-8.833000183,-25.42900085,-16.85099983,-17.38699913,-7.968999863,-1.519999981,190.0890045,186.1849976,184.798996,169.4799957,134.5279999,50.31600189,19.50099945,8.045999527,6.277999878,0.898000002,4.328999996,-0.363000005
15.9,0.6,239,847.4,0,0,192.1660004,191.8619995,195.5350037,196.3789978,195.9279938,168.2409973,-8.748000145,-25.3220005,-16.8390007,-17.37599945,-7.979000092,-1.559000015,189.9649963,186.0780029,184.7480011,169.4949951,134.548996,50.32400131,19.47599983,8.005000114,6.198999882,0.818000019,4.276000023,-0.377000004
15.2,0.8,267,849.1,0,0,192.0390015,191.7669983,195.4620056,196.2779999,195.8670044,168.2230072,-8.824000359,-25.375,-16.9109993,-17.4489994,-8.019000053,-1.536999941,190.2339935,186.3029938,184.9470062,169.6640015,134.7030029,50.49399948,19.60499954,8.109000206,6.300000191,0.966000021,4.388000011,-0.284000009
15.6,0.9,226,847.9,0,0,192.0299988,191.7330017,195.3410034,196.1779938,195.7339935,168.1360016,-8.850999832,-25.40099907,-16.83600044,-17.36599922,-7.920000076,-1.480000019,189.9049988,185.9369965,184.6119995,169.3339996,134.4170074,50.24000168,19.34399986,7.870999813,6.130000114,0.763000011,4.217000008,-0.448000014
15.5,0.6,258,844.6,0,0,191.9839935,191.6710052,195.3150024,196.1880035,195.7250061,168.1069946,-8.866000175,-25.48399925,-16.90500069,-17.43600082,-8.006999969,-1.54400003,190.1230011,186.1450043,184.8179932,169.5540009,134.6349945,50.41699982,19.59700012,8.131999969,6.308000088,0.971000016,4.369999886,-0.363000005
15.3,0.6,215,846.8,0,0,192.0820007,191.8509979,195.4340057,196.2350006,195.7559967,168.173996,-8.826999664,-25.42200089,-16.80699921,-17.40099907,-7.956999779,-1.539000034,189.9129944,185.9499969,184.6369934,169.3269958,134.4299927,50.29600143,19.48999977,8.069999695,6.235000134,0.860000014,4.309999943,-0.379000008
15.5,0.7,227,848.5,0,0,192.0310059,191.7740021,195.3939972,196.2359924,195.8399963,168.2019958,-8.772999763,-25.31900024,-16.78499985,-17.38899994,-8.005999565,-1.623000026,189.8200073,185.904007,184.6380005,169.3730011,134.3930054,50.19499969,19.38800049,7.962999821,6.181000233,0.782999992,4.274000168,-0.428000003
18.6,0.3,200,845.3,31,0,192.2339935,191.9299927,195.529007,196.3670044,195.8990021,168.2709961,-8.734999657,-25.30400085,-16.84499931,-17.40099907,-7.934000015,-1.550999999,190.1589966,186.1560059,184.8910065,169.5330048,134.5709991,50.40800095,19.54400063,8.05700016,6.272999763,0.94599998,4.367000103,-0.342999995
19.8,0.7,229,844,58,0,191.9409943,191.6940002,195.3470001,196.1439972,195.6710052,168.0549927,-8.927000046,-25.51799965,-16.87100029,-17.42399979,-8.001000404,-1.536999941,190.1089935,186.1080017,184.845993,169.5399933,134.5619965,50.35800171,19.51199913,8.152000427,6.322999954,0.984000027,4.454999924,-0.287
19.1,1.1,272,843.4,40,0,192.220993,191.9579926,195.5839996,196.3739929,195.8569946,168.2669983,-8.762000084,-25.41600037,-16.78800011,-17.35199928,-7.894999981,-1.549999952,190.0090027,186.0579987,184.7109985,169.4089966,134.4609985,50.32500076,19.61400032,8.078000069,6.335999966,0.949999988,4.407000065,-0.286000013
19.4,0.5,351,847.4,11,0,191.9980011,191.7559967,195.3470001,196.1369934,195.6230011,167.9900055,-8.963000298,-25.5359993,-16.96199989,-17.52099991,-8.036999702,-1.554999948,190.1790009,186.2619934,184.9290009,169.5540009,134.6490021,50.45100021,19.61100006,8.048000336,6.297999859,0.916999996,4.361000061,-0.319999993
20,0.6,175,844.3,11,0,192.1629944,191.9340057,195.5379944,196.3470001,195.8560028,168.2250061,-8.772999763,-25.43300056,-16.86499977,-17.36199951,-7.93900013,-1.521999955,190.1349945,186.227005,184.875,169.5690002,134.5659943,50.35800171,19.54199982,8.079000473,6.296999931,0.899999976,4.354000092,-0.342999995
19.2,0.7,62,846.8,0,0,192.0330048,191.798996,195.352005,196.1869965,195.6679993,168.0420074,-8.993000031,-25.54100037,-16.9659996,-17.49500084,-7.943999767,-1.570000052,189.9349976,186.0070038,184.7400055,169.3509979,134.4539948,50.26100159,19.46800041,7.984000206,6.164000034,0.806999981,4.308000088,-0.404000014
18.9,0.8,56,846.7,0,0,191.9349976,191.7220001,195.2749939,196.0599976,195.5700073,168.0279999,-8.937000275,-25.52300072,-16.9489994,-17.56399918,-8.050000191,-1.664999962,189.9940033,186.0679932,184.8029938,169.4779968,134.4790039,50.32099915,19.46299934,8.034000397,6.21999979,0.907999992,4.343999863,-0.335000008
18.6,0.5,44,844.7,0,0,191.8739929,191.5950012,195.2330017,196.0399933,195.5529938,167.951004,-9.048999786,-25.61000061,-17.00399971,-17.49600029,-8.01099968,-1.578999996,190.1750031,186.2700043,184.977005,169.6260071,134.6600037,50.46500015,19.55800056,8.074000359,6.254000187,0.901000023,4.315000057,-0.374000013
17.8,0.7,58,839.5,0,0,191.9850006,191.6679993,195.2660065,196.0930023,195.6060028,168.0220032,-8.963000298,-25.60199928,-17.13500023,-17.59199905,-8.12100029,-1.623000026,189.9210052,186.0549927,184.8040009,169.4230042,134.4949951,50.25799942,19.4109993,7.972000122,6.170000076,0.853999972,4.31099987,-0.324000001
16.9,1,35,839,0,0,192.0579987,191.6929932,195.3309937,196.1609955,195.6779938,168.0859985,-8.894000053,-25.50600052,-16.92099953,-17.45700073,-7.941999912,-1.55400002,189.753006,185.8399963,184.6569977,169.3269958,134.3690033,50.16699982,19.37700081,7.894000053,6.087999821,0.722000003,4.171000004,-0.419999987
16.7,0.4,55,846.5,0,0,192.1430054,191.8760071,195.5930023,196.4120026,195.8860016,168.2890015,-8.713999748,-25.3409996,-16.79599953,-17.4090004,-7.925000191,-1.524000049,189.947998,185.9889984,184.7539978,169.3910065,134.4100037,50.25,19.47900009,8.097999573,6.290999889,0.889999986,4.298999786,-0.347000003
16.5,0.9,53,844.3,0,0,192.2449951,191.9850006,195.625,196.4140015,195.8670044,168.25,-8.746999741,-25.35499954,-16.88199997,-17.35700035,-7.921999931,-1.547999978,189.973999,185.9519958,184.7440033,169.4129944,134.4290009,50.20500183,19.35300064,7.997000217,6.143000126,0.813000023,4.297999859,-0.368000001
16,1,49,850.8,0,0,192.3300018,192.0670013,195.7409973,196.5059967,195.9299927,168.2660065,-8.680999756,-25.24099922,-16.77499962,-17.375,-7.929999828,-1.511000037,189.8379974,185.9299927,184.7189941,169.4080048,134.423996,50.19800186,19.38599968,7.956999779,6.110000134,0.822000027,4.236999989,-0.426999986
16,0.4,293,846.7,0,0,192.2510071,192.0079956,195.6649933,196.552002,196.0010071,168.4049988,-8.562999725,-25.23399925,-16.79199982,-17.31800079,-7.862999916,-1.478999972,190.1040039,186.1529999,184.9019928,169.6210022,134.6060028,50.38700104,19.60199928,8.126999855,6.31400013,0.950999975,4.333000183,-0.333000004
16,0.4,49,846.8,0,0,192.2610016,191.9309998,195.6410065,196.4440002,195.9190063,168.2980042,-8.684000015,-25.29599953,-16.82799911,-17.42700005,-7.971000195,-1.550999999,189.9920044,186.072998,184.871994,169.5480042,134.5549927,50.39899826,19.53700066,8.048999786,6.252999783,0.90200001,4.296999931,-0.414999992
16.1,0.2,240,846.6,0,0,192.0379944,191.7839966,195.496994,196.3650055,195.8739929,168.2449951,-8.819000244,-25.45499992,-16.80200005,-17.44000053,-7.927999973,-1.51699996,189.7920074,185.9309998,184.647995,169.322998,134.3619995,50.14599991,19.34499931,7.882999897,6.119999886,0.777999997,4.215000153,-0.419999987
16,0.4,221,843.4,0,0,192.0939941,191.8269958,195.4940033,196.3040009,195.7720032,168.1000061,-8.895999908,-25.43600082,-16.90600014,-17.3579998,-7.953000069,-1.524000049,189.7310028,185.7850037,184.526001,169.2510071,134.272995,50.09400177,19.29899979,7.899000168,6.065000057,0.70599997,4.197000027,-0.504999995
15.7,0.5,182,844.4,0,0,192.0579987,191.8099976,195.4279938,196.2579956,195.7420044,168.197998,-8.776000023,-25.36199951,-16.84399986,-17.4109993,-7.914000034,-1.539000034,190.0590057,186.0579987,184.8079987,169.4400024,134.447998,50.25500107,19.39599991,8.055999756,6.261000156,0.876999974,4.331999779,-0.354999989
15.9,0.8,255,843.9,0,0,192.0410004,191.7550049,195.4609985,196.3190002,195.7859955,168.253006,-8.770999908,-25.38800049,-16.84399986,-17.37599945,-7.856999874,-1.503999949,189.9100037,185.9689941,184.6990051,169.3760071,134.5039978,50.2879982,19.47699928,7.968999863,6.172999859,0.851999998,4.324999809,-0.381000012
15.9,0.5,257,844.3,0,0,192.3099976,192.0099945,195.677002,196.4779968,195.9459991,168.3090057,-8.715000153,-25.37700081,-16.82900047,-17.3409996,-7.953999996,-1.57099998,190.0890045,186.1410065,184.8809967,169.4889984,134.5509949,50.36000061,19.55400085,8.055000305,6.289000034,0.939999998,4.377999783,-0.296999991
15.9,1.1,255,846.1,0,0,192.0559998,191.701004,195.3899994,196.1920013,195.6840057,168.1139984,-8.918000221,-25.4810009,-16.95000076,-17.49600029,-8.045000076,-1.593999982,190.1589966,186.1719971,184.8359985,169.5279999,134.5540009,50.29000092,19.5,8.022000313,6.231999874,0.837000012,4.27699995,-0.423999995
15.8,0.9,243,846.8,0,0,192.029007,191.7409973,195.4259949,196.2189941,195.7590027,168.2169952,-8.791999817,-25.42200089,-16.85499954,-17.42499924,-7.980999947,-1.557000041,189.7579956,185.8390045,184.5679932,169.3300018,134.4349976,50.25699997,19.47900009,8.034999847,6.21999979,0.80400002,4.261000156,-0.377999991
15.6,1.2,256,849.1,0,0,192.1649933,191.8699951,195.4759979,196.3070068,195.7630005,168.2100067,-8.791000366,-25.41799927,-16.80900002,-17.40500069,-7.955999851,-1.506000042,189.8240051,185.8480072,184.5149994,169.3150024,134.3609924,50.19499969,19.39699936,7.974999905,6.258999825,0.885999978,4.306000233,-0.391000003
15.6,0.8,249,844.7,0,0,192.0279999,191.7440033,195.4160004,196.2389984,195.6670074,168.1260071,-8.925000191,-25.55500031,-16.94599915,-17.43400002,-7.960000038,-1.562000036,189.9340057,186.0700073,184.7700043,169.4420013,134.4949951,50.35800171,19.5340004,8.06799984,6.274000168,0.875,4.34499979,-0.286000013
15.6,1.2,242,848.4,0,0,192.4120026,192.0950012,195.6580048,196.4790039,195.9360046,168.3339996,-8.607000351,-25.26199913,-16.81599998,-17.3560009,-7.956999779,-1.575000048,189.8699951,185.9340057,184.6380005,169.3350067,134.4299927,50.31000137,19.43199921,7.971000195,6.203999996,0.825999975,4.28399992,-0.388000011
15.7,1,258,846.7,0,0,192.4100037,192.0930023,195.7109985,196.4579926,195.9450073,168.3509979,-8.656999588,-25.31599998,-16.80900002,-17.40600014,-7.995999813,-1.603000045,189.9750061,186.0160065,184.7259979,169.473999,134.5090027,50.36600113,19.51600075,8.112999916,6.269000053,0.90200001,4.367000103,-0.335000008
15.8,0.6,224,845.1,0,0,192.3939972,192.0390015,195.6210022,196.3739929,195.8439941,168.1860046,-8.87100029,-25.4109993,-16.81999969,-17.37700081,-7.941999912,-1.534000039,189.9389954,185.9689941,184.6629944,169.3930054,134.4029999,50.23500061,19.48600006,8.041000366,6.217999935,0.782000005,4.221000195,-0.43900001
16.1,0.8,224,843.4,0,0,192.2940063,191.9799957,195.5910034,196.3910065,195.845993,168.2440033,-8.829999924,-25.3579998,-16.73800087,-17.27799988,-7.874000072,-1.516000032,190.1340027,186.1600037,184.8869934,169.5220032,134.5690002,50.35200119,19.49200058,8.008999825,6.153999805,0.777999997,4.263000011,-0.370000005
16.7,1.1,268,844.2,0,0,192.5410004,192.2100067,195.75,196.4989929,195.9250031,168.3320007,-8.68999958,-25.31100082,-16.75200081,-17.28700066,-7.834000111,-1.514999986,189.9810028,186.1660004,184.8679962,169.5859985,134.673996,50.48500061,19.63500023,8.17800045,6.359000206,0.947000027,4.333000183,-0.400999993
16.8,0.6,259,847.7,0,0,192.298996,192.0500031,195.6759949,196.4989929,195.9369965,168.3070068,-8.782999992,-25.37899971,-16.85400009,-17.35099983,-7.90199995,-1.50999999,190.0679932,186.2539978,184.897995,169.5529938,134.6130066,50.47200012,19.50099945,7.964000225,6.177999973,0.795000017,4.250999928,-0.388999999
16.9,1.1,50,850.6,1,0,192.4340057,192.1239929,195.8309937,196.6009979,196.0330048,168.404007,-8.652999878,-25.26600075,-16.75300026,-17.23399925,-7.828999996,-1.472000003,189.8580017,185.9869995,184.772995,169.4989929,134.5549927,50.32899857,19.4489994,7.982999802,6.171999931,0.870999992,4.298999786,-0.375
15.3,1.1,48,846.5,0,0,192.3139954,192.0249939,195.6109924,196.4299927,195.8670044,168.2259979,-8.784000397,-25.41699982,-16.86100006,-17.39699936,-7.975999832,-1.536000013,189.9980011,186.1150055,184.8220062,169.4880066,134.5299988,50.30099869,19.50600052,7.999000072,6.177999973,0.808000028,4.302000046,-0.386999995
15.2,0.6,88,846,0,0,192.2819977,191.9640045,195.5939941,196.4299927,195.8760071,168.2689972,-8.812000275,-25.41699982,-16.86199951,-17.37199974,-7.927000046,-1.452000022,189.9160004,186.0970001,184.8159943,169.5169983,134.5720062,50.32600021,19.4829998,8.010000229,6.205999851,0.828000009,4.28399992,-0.386000007
15,0.9,32,847.3,0,0,192.2519989,192.0160065,195.6109924,196.4230042,195.8670044,168.2359924,-8.829000473,-25.43700027,-16.8409996,-17.29800034,-7.885000229,-1.531999946,189.8059998,185.9409943,184.720993,169.3990021,134.4459991,50.22800064,19.38100052,7.931000233,6.131000042,0.792999983,4.268000126,-0.377000004
15,0.5,359,856.3,0,0,192.3580017,192.0829926,195.7400055,196.5970001,196.0269928,168.3439941,-8.739999771,-25.27799988,-16.75699997,-17.22699928,-7.836999893,-1.442000031,189.9759979,186.1069946,184.9190063,169.6329956,134.6109924,50.39699936,19.64699936,8.142999649,6.328999996,0.964999974,4.402999878,-0.335000008
15.1,0.5,265,844.7,0,0,192.1139984,191.8829956,195.4799957,196.2819977,195.7810059,168.1119995,-8.977000237,-25.55900002,-16.94300079,-17.46299934,-8.048000336,-1.546000004,189.5590057,185.7059937,184.5019989,169.2369995,134.3220062,50.13600159,19.36899948,7.857999802,6.092999935,0.72299999,4.204999924,-0.412
14.9,0.8,26,853.8,0,0,192.1430054,191.901001,195.5079956,196.3549957,195.7920074,168.1649933,-8.982000351,-25.49699974,-16.95700073,-17.47200012,-8.05700016,-1.582000017,189.9839935,186.0410004,184.8390045,169.5590057,134.6139984,50.40100098,19.52899933,8.048999786,6.214000225,0.805000007,4.241000175,-0.384000003
14.9,0.7,0,848.7,0,0.5,191.7599945,191.4470062,195.0740051,195.9290009,195.4700012,167.8480072,-9.159999847,-25.63100052,-16.96899986,-17.50300026,-8.072999954,-1.60800004,189.875,185.9839935,184.8339996,169.5319977,134.6130066,50.4280014,19.5909996,8.019000053,6.264999866,0.890999973,4.323999882,-0.360000014
14.6,0.7,339,844.4,0,0,192.3650055,192.0429993,195.6130066,196.378006,195.8309937,168.2559967,-8.857000351,-25.43899918,-16.95499992,-17.43600082,-8.005000114,-1.572000027,189.8659973,186.0390015,184.8690033,169.5789948,134.5939941,50.35200119,19.50399971,7.947000027,6.166999817,0.82099998,4.277999878,-0.412
14.4,0.8,338,851.9,0,2.5,191.970993,191.6940002,195.397995,196.2819977,195.7420044,168.1450043,-8.862000465,-25.46299934,-16.85300064,-17.3390007,-7.961999893,-1.554999948,189.8070068,185.9589996,184.6940002,169.3679962,134.4100037,50.2519989,19.39800072,7.965000153,6.103000164,0.731999993,4.225999832,-0.400999993
14.3,0.7,281,850.2,0,0.5,192.0339966,191.7409973,195.3829956,196.2149963,195.7250061,168.1260071,-8.906000137,-25.52300072,-17.00200081,-17.51199913,-8.041000366,-1.557000041,189.9609985,186.0950012,184.7819977,169.5079956,134.4810028,50.31900024,19.52300072,8.107999802,6.300000191,0.972000003,4.340000153,-0.372000009
13.7,1.1,42,850.2,0,1,191.951004,191.7220001,195.3800049,196.2290039,195.7089996,168.1260071,-8.899000168,-25.52400017,-16.9260006,-17.44300079,-8.005999565,-1.582000017,189.7449951,185.8509979,184.5919952,169.2980042,134.3339996,50.17900085,19.29100037,7.849999905,6.031000137,0.708999991,4.27699995,-0.395999998
13.2,1.1,17,849.9,0,0.5,192.2550049,191.9539948,195.6239929,196.4900055,195.9559937,168.3529968,-8.631999969,-25.25699997,-16.88100052,-17.40699959,-8.06000042,-1.621000051,190.0050049,186.0829926,184.8280029,169.5050049,134.503006,50.30599976,19.50600052,7.96600008,6.171000004,0.810000002,4.335000038,-0.361000001
12.3,1.3,13,849.5,0,1,192.128006,191.8529968,195.4929962,196.4109955,195.8249969,168.2579956,-8.788000107,-25.35000038,-16.81599998,-17.39100075,-8.003000259,-1.611999989,189.897995,185.9069977,184.6660004,169.3950043,134.4640045,50.28099823,19.43600082,7.934000015,6.059999943,0.66900003,4.243999958,-0.421000004
11.7,1.3,46,849.7,0,0.5,192.0220032,191.7460022,195.4029999,196.2510071,195.7980042,168.2279968,-8.76099968,-25.39699936,-16.85499954,-17.40800095,-8.020000458,-1.611999989,189.7879944,185.852005,184.5330048,169.2389984,134.3000031,50.05599976,19.22299957,7.723999977,5.989999771,0.683000028,4.181000233,-0.430999994
11.6,0.9,31,849.3,0,0.5,192.1609955,191.9360046,195.5910034,196.4640045,195.9499969,168.326004,-8.746999741,-25.32600021,-16.82799911,-17.40999985,-7.985000134,-1.529000044,189.6519928,185.6320038,184.371994,169.1109924,134.1959991,49.97900009,19.21999931,7.777999878,6.032999992,0.66900003,4.152999878,-0.469000012
11.5,1,357,846.3,0,1,191.8090057,191.5189972,195.2079926,196.1119995,195.6269989,168.0399933,-8.930999756,-25.50600052,-16.90399933,-17.46100044,-8.05300045,-1.544999957,189.6699982,185.7149963,184.4989929,169.2129974,134.2619934,50.06900024,19.25,7.856999874,6.066999912,0.708999991,4.210999966,-0.407999992
11.2,0.9,45,848,0,1,192.0440063,191.8000031,195.4389954,196.2330017,195.6869965,168.0709991,-8.987000465,-25.56399918,-16.95199966,-17.50499916,-8.140999794,-1.59800005,189.9400024,186.0650024,184.7389984,169.4960022,134.4989929,50.26800156,19.47100067,8.006999969,6.206999779,0.847000003,4.28399992,-0.395999998
11,0.8,333,854.9,0,0,192.0019989,191.7510071,195.3800049,196.2319946,195.6690063,168.0559998,-8.98900032,-25.61300087,-16.99399948,-17.57099915,-8.086000443,-1.567000031,189.673996,185.822998,184.5549927,169.3289948,134.4530029,50.24300003,19.49399948,7.93900013,6.171999931,0.819999993,4.261000156,-0.411000013
10.3,1.3,355,843.3,0,0.5,192.125,191.8529968,195.4440002,196.3350067,195.7969971,168.1569977,-8.836999893,-25.48900032,-16.88699913,-17.51499939,-8.045999527,-1.58099997,189.7149963,185.8710022,184.5670013,169.352005,134.3580017,50.15999985,19.39500046,7.93200016,6.111999989,0.758000016,4.18599987,-0.446999997
10.1,1,309,851.2,0,0.5,192.0509949,191.7619934,195.3860016,196.2570038,195.7400055,168.1080017,-8.930999756,-25.54500008,-16.93099976,-17.51600075,-8.071000099,-1.577999949,189.8800049,186.0149994,184.8029938,169.4929962,134.5310059,50.30799866,19.50399971,8.012000084,6.21600008,0.787999988,4.228000164,-0.388000011
9.6,1.4,8,853.2,0,0.5,192.0209961,191.7440033,195.4259949,196.3110046,195.8000031,168.173996,-8.892999649,-25.48600006,-16.82999992,-17.4109993,-8.022000313,-1.597000003,189.6620026,185.7890015,184.5090027,169.2350006,134.3329926,50.15800095,19.33499908,7.869999886,6.131000042,0.759000003,4.195000172,-0.449000001
9,1.5,336,852.5,0,0,192.125,191.7680054,195.4680023,196.3249969,195.7949982,168.2330017,-8.829999924,-25.42499924,-16.83499908,-17.42099953,-8.027999878,-1.575000048,189.529007,185.6390076,184.3820038,169.1009979,134.246994,50.10699844,19.29700089,7.842000008,6.146999836,0.800000012,4.263999939,-0.419999987
8.7,1.3,332,845.5,0,0.5,192.1430054,191.845993,195.473999,196.3070068,195.772995,168.2449951,-8.798999786,-25.44599915,-16.84900093,-17.45899963,-8.069000244,-1.587000012,189.6730042,185.8370056,184.7050018,169.5019989,134.5379944,50.31800079,19.5170002,7.978000164,6.232999802,0.880999982,4.288000107,-0.393999994
7.6,1.1,287,849.6,0,0,191.8580017,191.5319977,195.2180023,196.0910034,195.5610046,167.9219971,-9.123000145,-25.60499954,-16.89999962,-17.49900055,-8.029999733,-1.541000009,189.5980072,185.7299957,184.4649963,169.2539978,134.3110046,50.09899902,19.35300064,7.897999763,6.120999813,0.79400003,4.237999916,-0.504000008
7.6,0.9,261,850.7,0,0,192.2220001,191.9049988,195.5269928,196.3910065,195.8119965,168.2570038,-8.781000137,-25.36499977,-16.91200066,-17.49900055,-8.085000038,-1.583999991,189.7720032,185.9380035,184.6779938,169.4349976,134.522995,50.29600143,19.42900085,7.93900013,6.142000198,0.754000008,4.209000111,-0.479999989
